    3.500000     -0.081398     -0.038883
    3.510000     -0.081788     -0.038931
    3.520000     -0.082177     -0.038978
    3.530000     -0.082567     -0.039025
    3.540000     -0.082958     -0.039072
    3.550000     -0.083349     -0.039118
    3.560000     -0.083740     -0.039164
    3.570000     -0.084132     -0.039210
    3.580000     -0.084524     -0.039255
    3.590000     -0.084917     -0.039301
    3.600000     -0.085310     -0.039345
    3.610000     -0.085704     -0.039390
    3.620000     -0.086098     -0.039434
    3.630000     -0.086492     -0.039477
    3.640000     -0.086887     -0.039521
    3.650000     -0.087283     -0.039564
    3.660000     -0.087679     -0.039607
    3.670000     -0.088075     -0.039649
    3.680000     -0.088472     -0.039691
    3.690000     -0.088869     -0.039733
    3.700000     -0.089266     -0.039774
    3.710000     -0.089664     -0.039815
    3.720000     -0.090063     -0.039856
    3.730000     -0.090461     -0.039896
    3.740000     -0.090861     -0.039937
    3.750000     -0.091260     -0.039976
    3.760000     -0.091660     -0.040016
    3.770000     -0.092060     -0.040055
    3.780000     -0.092461     -0.040094
    3.790000     -0.092862     -0.040132
    3.800000     -0.093264     -0.040170
    3.810000     -0.093666     -0.040208
    3.820000     -0.094068     -0.040245
    3.830000     -0.094471     -0.040282
    3.840000     -0.094874     -0.040319
    3.850000     -0.095277     -0.040356
    3.860000     -0.095681     -0.040392
    3.870000     -0.096085     -0.040428
    3.880000     -0.096489     -0.040463
    3.890000     -0.096894     -0.040498
    3.900000     -0.097299     -0.040533
    3.910000     -0.097705     -0.040567
    3.920000     -0.098111     -0.040602
    3.930000     -0.098517     -0.040635
    3.940000     -0.098923     -0.040669
    3.950000     -0.099330     -0.040702
    3.960000     -0.099737     -0.040735
    3.970000     -0.100145     -0.040767
    3.980000     -0.100553     -0.040800
    3.990000     -0.100961     -0.040832
    4.000000     -0.101369     -0.040863
    4.010000     -0.101778     -0.040894
    4.020000     -0.102187     -0.040925
    4.030000     -0.102597     -0.040956
    4.040000     -0.103006     -0.040986
    4.050000     -0.103416     -0.041016
    4.060000     -0.103827     -0.041046
    4.070000     -0.104237     -0.041075
    4.080000     -0.104648     -0.041104
    4.090000     -0.105059     -0.041133
    4.100000     -0.105471     -0.041161
    4.110000     -0.105883     -0.041189
    4.120000     -0.106295     -0.041216
    4.130000     -0.106707     -0.041244
    4.140000     -0.107119     -0.041271
    4.150000     -0.107532     -0.041298
    4.160000     -0.107945     -0.041324
    4.170000     -0.108359     -0.041350
    4.180000     -0.108772     -0.041376
    4.190000     -0.109186     -0.041401
    4.200000     -0.109600     -0.041426
    4.210000     -0.110015     -0.041451
    4.220000     -0.110429     -0.041475
    4.230000     -0.110844     -0.041500
    4.240000     -0.111259     -0.041523
    4.250000     -0.111675     -0.041547
    4.260000     -0.112090     -0.041570
    4.270000     -0.112506     -0.041593
    4.280000     -0.112922     -0.041615
    4.290000     -0.113339     -0.041638
    4.300000     -0.113755     -0.041660
    4.310000     -0.114172     -0.041681
    4.320000     -0.114589     -0.041702
    4.330000     -0.115006     -0.041723
    4.340000     -0.115423     -0.041744
    4.350000     -0.115841     -0.041764
    4.360000     -0.116258     -0.041784
    4.370000     -0.116676     -0.041804
    4.380000     -0.117094     -0.041823
    4.390000     -0.117513     -0.041842
    4.400000     -0.117931     -0.041861
    4.410000     -0.118350     -0.041880
    4.420000     -0.118769     -0.041898
    4.430000     -0.119188     -0.041915
    4.440000     -0.119607     -0.041933
    4.450000     -0.120027     -0.041950
    4.460000     -0.120446     -0.041967
    4.470000     -0.120866     -0.041983
    4.480000     -0.121286     -0.042000
    4.490000     -0.121706     -0.042015
    4.500000     -0.122126     -0.042031
    4.510000     -0.122547     -0.042046
    4.520000     -0.122967     -0.042061
    4.530000     -0.123388     -0.042076
    4.540000     -0.123809     -0.042090
    4.550000     -0.124230     -0.042104
    4.560000     -0.124651     -0.042118
    4.570000     -0.125072     -0.042131
    4.580000     -0.125493     -0.042144
    4.590000     -0.125915     -0.042157
    4.600000     -0.126336     -0.042170
    4.610000     -0.126758     -0.042182
    4.620000     -0.127180     -0.042194
    4.630000     -0.127602     -0.042205
    4.640000     -0.128024     -0.042216
    4.650000     -0.128446     -0.042227
    4.660000     -0.128869     -0.042238
    4.670000     -0.129291     -0.042248
    4.680000     -0.129714     -0.042258
    4.690000     -0.130136     -0.042268
    4.700000     -0.130559     -0.042277
    4.710000     -0.130982     -0.042286
    4.720000     -0.131405     -0.042295
    4.730000     -0.131828     -0.042303
    4.740000     -0.132251     -0.042311
    4.750000     -0.132674     -0.042319
    4.760000     -0.133097     -0.042327
    4.770000     -0.133521     -0.042334
    4.780000     -0.133944     -0.042341
    4.790000     -0.134367     -0.042347
    4.800000     -0.134791     -0.042353
    4.810000     -0.135214     -0.042359
    4.820000     -0.135638     -0.042365
    4.830000     -0.136062     -0.042370
    4.840000     -0.136485     -0.042375
    4.850000     -0.136909     -0.042380
    4.860000     -0.137333     -0.042384
    4.870000     -0.137757     -0.042389
    4.880000     -0.138181     -0.042392
